NAMA_BARANG,NAMA_BARANG_NO_SPCHAR,JML_BARANG,Predicted_JENIS,Precision_Product,Precision_Service
Palm Kernel Pelunassan Surat Perjanjian JualBeli No0361POMKPRPKIX2021 Tanggal 15 September 2021 PO No 9100080439,PALM KERNEL PELUNASSAN SURAT PERJANJIAN JUAL BELI NO 0361 POM KPR PK IX 2021 TANGGAL 15 SEPTEMBER 2021 PO NO 9100080439,80000.0,product,0.9872340425531915,-
Palm Kernel Surat Perjanjian JualBeli No0150POMKPRPKIV2021 Tanggal 21 April 2021 PO No 9100075392,PALM KERNEL SURAT PERJANJIAN JUAL BELI NO 0150 POM KPR PK IV 2021 TANGGAL 21 APRIL 2021 PO NO 9100075392,80000.0,product,0.9872340425531915,-
CPOCrude Palm Oil NoKontrak 034PMCCPOII2021,CPO CRUDE PALM OIL NO KONTRAK 034 PM C CPO II 2021,80340.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,80370.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,80380.0,product,0.9872340425531915,-
PKPalm Kernel Kontrak No007PSJCPKI2021,PK PALM KERNEL KONTRAK NO 007 PSJ C PK I 2021,80500.0,product,0.9872340425531915,-
PALM KERNEL PK,PALM KERNEL PK,80860.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,80900.0,product,0.9872340425531915,-
TBS PERIODE 23  27 JUNI 2021,TBS PERIODE 23  27 JUNI 2021,82427.29688,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,82860.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,83020.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,83240.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,84320.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,84466.0,product,0.9872340425531915,-
Ongkos angkut CPO,ONGKOS ANGKUT CPO,84750.0,service,-,1.0
CRUDE PALM OIL CPO SESUAI KONTRAK NO SO01021021307202122152 DAN INVOICE NOINV00821021309202122137,CRUDE PALM OIL CPO SESUAI KONTRAK NO SO 010 2 10213 07 2021 22 152 DAN INVOICE NO INV 008 2 10213 09 2021 22 137,85412.0,product,0.9872340425531915,-
PANJAR PALM KERNEL KONTRAK NO 010SJMSKJBPKII2021,PANJAR PALM KERNEL KONTRAK NO 010 SJMS KJB PK II 2021,85500.0,product,0.9872340425531915,-
PANJAR PALM KERNEL KONTRAK NO 098SJMSKJBPKXI2021,PANJAR PALM KERNEL KONTRAK NO 098 SJMS KJB PK XI 2021,85500.0,product,0.9872340425531915,-
Ongkos Angkut TBS Div 4,ONGKOS ANGKUT TBS DIV 4,86190.0,service,-,1.0
Ongkos Angkut TBS DIV 3,ONGKOS ANGKUT TBS DIV 3,86220.0,service,-,1.0
PENJUALAN CPO 136CPOKSPSIPXI2021,PENJUALAN CPO 136 CPO KSP SIP XI 2021,86280.0,product,0.9872340425531915,-
Tuslaag TBS Div 1,TUSLAAG TBS DIV 1,86280.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,87720.0,product,0.9872340425531915,-
PKPalm Kernel NoKontrak 059PMCPKIV2021,PK PALM KERNEL NO KONTRAK 059 PM C PK IV 2021,88460.0,product,0.9872340425531915,-
PKPalm Kernel NoKontrak 077PMCPKIV2021,PK PALM KERNEL NO KONTRAK 077 PM C PK IV 2021,88840.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,88940.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,89860.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,89870.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,90050.0,product,0.9872340425531915,-
CPO Crude Palm Oil Kontrak 037CPOIMTLILIX2021,CPO CRUDE PALM OIL KONTRAK 037 CPO IMT LIL IX 2021,91220.0,product,0.9872340425531915,-
Penjualan CPO 280SRMCPOPKUXII2020,PENJUALAN CPO 280 SRM CPO PKU XII 2020,91370.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,91450.0,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 1,ONGKOS ANGKUT TBS DIV 1,91620.0,service,-,1.0
UANG MUKA PK  PALM KERNEL ,UANG MUKA PK  PALM KERNEL,92500.0,product,0.9872340425531915,-
TBS Periode 03  09 November 2021,TBS PERIODE 03  09 NOVEMBER 2021,92522.0,product,0.9872340425531915,-
CPOCrude Palm Oil Kontrak No086PSJCCPOVIII2021,CPO CRUDE PALM OIL KONTRAK NO 086 PSJ C CPO VIII 2021,93340.0,product,0.9872340425531915,-
CPO CRUDE PALM OIL,CPO CRUDE PALM OIL,95000.0,product,0.9872340425531915,-
Crude Palm Oil CPO 95000 Kg Kontrak 596CPOSMNIMTXII2021 PO 9100083686,CRUDE PALM OIL CPO 95 000 KG KONTRAK 596 CPO SMN IMT XII 2021 PO 9100083686,95000.0,product,0.9872340425531915,-
PK PALM KERENEL,PK PALM KERENEL,95000.0,product,0.9872340425531915,-
PK PALM KERNEL,PK PALM KERNEL,95000.0,product,0.9872340425531915,-
PK Palm Kernel,PK PALM KERNEL,95000.0,product,0.9872340425531915,-
Palm Kernel PK 95000 Kg Kontrak 255KERNELSMNIMTI2021 PO 9100071911,PALM KERNEL PK 95 000 KG KONTRAK 255 KERNEL SMN IMT I 2021 PO 9100071911,95000.0,product,0.9872340425531915,-
Pembayaran Uang Muka CPOCrude Palm Oil Kontrak No110PSJCCPOX2021,PEMBAYARAN UANG MUKA CPO CRUDE PALM OIL KONTRAK NO 110 PSJ C CPO X 2021,95000.0,product,0.9872340425531915,-
Pembayaran Uang Muka CPOCrude Palm Oil NoKontrak 038PMCCPOIII2021,PEMBAYARAN UANG MUKA CPO CRUDE PALM OIL NO KONTRAK 038 PM C CPO III 2021,95000.0,product,0.9872340425531915,-
CPO,CPO,95240.0,service,-,1.0
PALM KERNEL,PALM KERNEL,95380.0,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 2,ONGKOS ANGKUT TBS DIV 2,95470.0,service,-,1.0
Palm Kernel,PALM KERNEL,97070.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,97840.0,service,-,1.0
PALM KERNEL,PALM KERNEL,97960.0,product,0.9872340425531915,-
INTI KELAPA SAWIT,INTI KELAPA SAWIT,98000.0,service,-,1.0
PALM KERNEL,PALM KERNEL,98000.0,product,0.9872340425531915,-
PENJUALAN CPO 028CPOKSPSIPIII2021,PENJUALAN CPO 028 CPO KSP SIP III 2021,98000.0,product,0.9872340425531915,-
PENJUALAN CPO 049CPOKSPSIPIV2021,PENJUALAN CPO 049 CPO KSP SIP IV 2021,98000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 001SRMCPOPKUI2021,PANJAR PENJUALAN CPO 001 SRM CPO PKU I 2021,98000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 022SRMCPOPKUI2021,PANJAR PENJUALAN CPO 022 SRM CPO PKU I 2021,98000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 026SRMCPOPKUII2021,PANJAR PENJUALAN CPO 026 SRM CPO PKU II 2021,98000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 044CPOPNNIIMTV2021,PANJAR PENJUALAN CPO 044 CPO PNNI IMT V 2021,98000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 059SRMCPOPKUIII2021,PANJAR PENJUALAN CPO 059 SRM CPO PKU III 2021,98000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 062SRMCPOPKUIII2021,PANJAR PENJUALAN CPO 062 SRM CPO PKU III 2021,98000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 064SRMCPOPKUIII2021,PANJAR PENJUALAN CPO 064 SRM CPO PKU III 2021,98000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 100CPOPNNIIMTXI2021,PANJAR PENJUALAN CPO 100 CPO PNNI IMT XI 2021,98000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 167SRMCPOPKUVII2021,PANJAR PENJUALAN CPO 167 SRM CPO PKU VII 2021,98000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 177SRMCPOPKUVII2021,PANJAR PENJUALAN CPO 177 SRM CPO PKU VII 2021,98000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 197SRMCPOPKUVIII2021,PANJAR PENJUALAN CPO 197 SRM CPO PKU VIII 2021,98000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 201SRMCPOPKUVIII2021,PANJAR PENJUALAN CPO 201 SRM CPO PKU VIII 2021,98000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 262SRMCPOPKUX2021,PANJAR PENJUALAN CPO 262 SRM CPO PKU X 2021,98000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 265SRMCPOPKUX2021,PANJAR PENJUALAN CPO 265 SRM CPO PKU X 2021,98000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 276SRMCPOPKUX2021,PANJAR PENJUALAN CPO 276 SRM CPO PKU X 2021,98000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 285SRMCPOPKUX2021,PANJAR PENJUALAN CPO 285 SRM CPO PKU X 2021,98000.0,product,0.9872340425531915,-
Panjar Penjualan CPO 320SRMCPOPKUXI2021,PANJAR PENJUALAN CPO 320 SRM CPO PKU XI 2021,98000.0,product,0.9872340425531915,-
Uang muka PK PALM KERNEL  98  ,UANG MUKA PK PALM KERNEL  98,98000.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,98210.0,service,-,1.0
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,98220.0,service,-,1.0
Palm Kernel  PK  ,PALM KERNEL  PK,98690.0,product,0.9872340425531915,-
TBS Periode 19 Juli 2021,TBS PERIODE 19 JULI 2021,98732.70313,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,98950.0,service,-,1.0
Ongkos Angkut TBS Div 6,ONGKOS ANGKUT TBS DIV 6,99160.0,service,-,1.0
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,99230.0,service,-,1.0
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,99350.0,service,-,1.0
Penjualan CPO 014SRMCPOPKUI2021,PENJUALAN CPO 014 SRM CPO PKU I 2021,99360.0,product,0.9872340425531915,-
Minyak Sawit  CPO  ,MINYAK SAWIT  CPO,99460.0,service,-,1.0
CPO Crude Palm Oil Kontrak 016CPOIMTLILVI2021,CPO CRUDE PALM OIL KONTRAK 016 CPO IMT LIL VI 2021,99540.0,product,0.9872340425531915,-
Minyak Sawit  CPO ,MINYAK SAWIT  CPO,99540.0,service,-,1.0
TBS Periode 2730 Oktober 2021,TBS PERIODE 27 30 OKTOBER 2021,99548.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,99570.0,service,-,1.0
Crude Palm Oil CPO,CRUDE PALM OIL CPO,99580.0,product,0.9872340425531915,-
CPO CRUDE PALM OIL,CPO CRUDE PALM OIL,99600.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,99640.0,product,0.9872340425531915,-
PK PALM KERNEL,PK PALM KERNEL,99640.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,99650.0,product,0.9872340425531915,-
PALM KERNEL ,PALM KERNEL,99660.0,product,0.9872340425531915,-
CPO CRUDE PALM OIL,CPO CRUDE PALM OIL,99690.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,99690.0,product,0.9872340425531915,-
PK PALM KERNEL,PK PALM KERNEL,99720.0,product,0.9872340425531915,-
Minyak Sawit  CPO  ,MINYAK SAWIT  CPO,99730.0,service,-,1.0
CPO,CPO,99740.0,service,-,1.0
PALM KERNEL PK,PALM KERNEL PK,99760.0,product,0.9872340425531915,-
Palm Kernel,PALM KERNEL,99770.0,product,0.9872340425531915,-
CPO CRUDE PALM OIL,CPO CRUDE PALM OIL,99780.0,product,0.9872340425531915,-
CRUDE PALM OIL CPO,CRUDE PALM OIL CPO,99780.0,product,0.9872340425531915,-
PK PALM KERNEL,PK PALM KERNEL,99800.0,product,0.9872340425531915,-
Pembelian Crude Palm Oil CPO,PEMBELIAN CRUDE PALM OIL CPO,99800.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,99810.0,product,0.9872340425531915,-
PALM KERNEL PK,PALM KERNEL PK,99810.0,product,0.9872340425531915,-
CPO CRUDE PALM OIL,CPO CRUDE PALM OIL,99830.0,product,0.9872340425531915,-
CPO,CPO,99850.0,service,-,1.0
Palm Kernel,PALM KERNEL,99860.0,product,0.9872340425531915,-
Crude Palm Oil CPO,CRUDE PALM OIL CPO,99890.0,product,0.9872340425531915,-
CPO CRUDE PALM OIL,CPO CRUDE PALM OIL,99910.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,99930.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,99940.0,product,0.9872340425531915,-
PK PALM KERNEL,PK PALM KERNEL,99940.0,product,0.9872340425531915,-
CPO CRUDE PALM OIL,CPO CRUDE PALM OIL,99950.0,product,0.9872340425531915,-
CRUDE PALM OIL CPO,CRUDE PALM OIL CPO,99960.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,100000.0,product,0.9872340425531915,-
Inti Sawit  PK  ,INTI SAWIT  PK,100000.0,service,-,1.0
PALM KERNEL Kadar Air 8 max Kadar Kotoran 8 max,PALM KERNEL KADAR AIR 8 MAX KADAR KOTORAN 8 MAX,100000.0,product,0.9872340425531915,-
PENJUALAN CPO 003CPOKSPSIPI2021,PENJUALAN CPO 003 CPO KSP SIP I 2021,100000.0,product,0.9872340425531915,-
PENJUALAN CPO 019CPOSRJIMTII2021,PENJUALAN CPO 019 CPO SRJ IMT II 2021,100000.0,product,0.9872340425531915,-
PENJUALAN CPO 027CPOSRJIMTIV2021,PENJUALAN CPO 027 CPO SRJ IMT IV 2021,100000.0,product,0.9872340425531915,-
PENJUALAN CPO 071CPOSRJIMTX2021,PENJUALAN CPO 071 CPO SRJ IMT X 2021,100000.0,product,0.9872340425531915,-
PENJUALAN CPO 081CPOSPJIMTVI2021,PENJUALAN CPO 081 CPO SPJ IMT VI 2021,100000.0,product,0.9872340425531915,-
PENJUALAN CPO 098CPOSRJTNXII2021,PENJUALAN CPO 098 CPO SRJ TN XII 2021,100000.0,product,0.9872340425531915,-
PENJUALAN CPO 143CPOKSPSIPXII2021,PENJUALAN CPO 143 CPO KSP SIP XII 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 001SRMCPOPKUI2021,PENJUALAN CPO 001 SRM CPO PKU I 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 018CPOPNNIIMTIII2021,PENJUALAN CPO 018 CPO PNNI IMT III 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 022SRMCPOPKUI2021,PENJUALAN CPO 022 SRM CPO PKU I 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 024CPOPNNIIMTIII2021,PENJUALAN CPO 024 CPO PNNI IMT III 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 029CPOPNNIIMTIII2021,PENJUALAN CPO 029 CPO PNNI IMT III 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 032SRMCPOPKUII2021,PENJUALAN CPO 032 SRM CPO PKU II 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 053SRMCPOPKUIII2021,PENJUALAN CPO 053 SRM CPO PKU III 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 064SRMCPOPKUIII2021,PENJUALAN CPO 064 SRM CPO PKU III 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 078CPOPNNIIMTIX2021,PENJUALAN CPO 078 CPO PNNI IMT IX 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 078SRMCPOPKUIV2021,PENJUALAN CPO 078 SRM CPO PKU IV 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 090SRMCPOPKUIV2021,PENJUALAN CPO 090 SRM CPO PKU IV 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 112CPOPNNITNXII2021,PENJUALAN CPO 112 CPO PNNI TN XII 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 143SRMCPOPKUVI2021,PENJUALAN CPO 143 SRM CPO PKU VI 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 190SRMCPOPKUVIII2021,PENJUALAN CPO 190 SRM CPO PKU VIII 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 199SRMCPOPKUVIII2021,PENJUALAN CPO 199 SRM CPO PKU VIII 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 202SRMCPOPKUVIII2021,PENJUALAN CPO 202 SRM CPO PKU VIII 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 207SRMCPOPKUVIII2021,PENJUALAN CPO 207 SRM CPO PKU VIII 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 230SRMCPOPKUIX2021,PENJUALAN CPO 230 SRM CPO PKU IX 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 235SRMCPOPKUIX2021,PENJUALAN CPO 235 SRM CPO PKU IX 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 241SRMCPOPKUIX2021,PENJUALAN CPO 241 SRM CPO PKU IX 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 261SRMCPOPKUX2021,PENJUALAN CPO 261 SRM CPO PKU X 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 266SRMCPOPKUX2021,PENJUALAN CPO 266 SRM CPO PKU X 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 271SRMCPOPKUX2021,PENJUALAN CPO 271 SRM CPO PKU X 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 281SRMCPOPKUX2021,PENJUALAN CPO 281 SRM CPO PKU X 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 297SRMCPOPKUX2021,PENJUALAN CPO 297 SRM CPO PKU X 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 318SRMCPOPKUXI2021,PENJUALAN CPO 318 SRM CPO PKU XI 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 320SRMCPOPKUXI2021,PENJUALAN CPO 320 SRM CPO PKU XI 2021,100000.0,product,0.9872340425531915,-
Penjualan CPO 330SRMCPOPKUXI2021,PENJUALAN CPO 330 SRM CPO PKU XI 2021,100000.0,product,0.9872340425531915,-
PALM KERNEL PK,PALM KERNEL PK,100010.0,product,0.9872340425531915,-
PALM KERNEL PK,PALM KERNEL PK,100030.0,product,0.9872340425531915,-
PK PALM KERNEL,PK PALM KERNEL,100030.0,product,0.9872340425531915,-
Crude Palm Oil CPO,CRUDE PALM OIL CPO,100060.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,100100.0,product,0.9872340425531915,-
Crude Palm Oil CPO,CRUDE PALM OIL CPO,100150.0,product,0.9872340425531915,-
Crude Palm Oil CPO,CRUDE PALM OIL CPO,100250.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,100250.0,service,-,1.0
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,100320.0,service,-,1.0
PALM KERNEL,PALM KERNEL,100420.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,100840.0,service,-,1.0
Palm Kernel,PALM KERNEL,101090.0,product,0.9872340425531915,-
Palm Kernel,PALM KERNEL,101130.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,101260.0,service,-,1.0
PALM KERNEL,PALM KERNEL,101720.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,101840.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,101900.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,101910.0,product,0.9872340425531915,-
Palm Kernel Oil,PALM KERNEL OIL,102520.0,product,0.9872340425531915,-
Ongkos angkut CPO,ONGKOS ANGKUT CPO,103100.0,service,-,1.0
TBS Periode 30 Oktober 2021,TBS PERIODE 30 OKTOBER 2021,103376.7969,product,0.9872340425531915,-
Ongkos Angkut TBS Div 1,ONGKOS ANGKUT TBS DIV 1,103600.0,service,-,1.0
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,105270.0,service,-,1.0
Palm Kernel,PALM KERNEL,106510.0,product,0.9872340425531915,-
Palm Kernel,PALM KERNEL,106720.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,107300.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,107330.0,service,-,1.0
Ongkos Angkut TBS DIV 1,ONGKOS ANGKUT TBS DIV 1,109300.0,service,-,1.0
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,109420.0,service,-,1.0
CPO Crude Palm Oil Kontrak 044CPOIMTLILX2021,CPO CRUDE PALM OIL KONTRAK 044 CPO IMT LIL X 2021,109560.0,product,0.9872340425531915,-
PENJUALAN CPO 136CPOKSPSIPXI2021,PENJUALAN CPO 136 CPO KSP SIP XI 2021,109720.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,109840.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,110300.0,product,0.9872340425531915,-
Ongkos Angkut CPO,ONGKOS ANGKUT CPO,110890.0,service,-,1.0
PALM KERNEL,PALM KERNEL,111470.0,product,0.9872340425531915,-
TBS Periode 0814 Desember 2021,TBS PERIODE 08 14 DESEMBER 2021,111538.0,product,0.9872340425531915,-
TBS PER 1630 APR 2021 TT 2010,TBS PER 16 30 APR 2021 TT 2010,111895.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,114030.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,114740.0,product,0.9872340425531915,-
Crude Palm Oil,CRUDE PALM OIL,115050.0,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 4,ONGKOS ANGKUT TBS DIV 4,115410.0,service,-,1.0
CRUDE PALM OIL,CRUDE PALM OIL,115620.0,product,0.9872340425531915,-
Ongkos angkut CPO,ONGKOS ANGKUT CPO,115620.0,service,-,1.0
PK PALM KERNEL,PK PALM KERNEL,115928.0,product,0.9872340425531915,-
CRUDE PALM OIL,CRUDE PALM OIL,116670.0,product,0.9872340425531915,-
PKPalm Kernel NoKontrak 074PMCPKIV2021,PK PALM KERNEL NO KONTRAK 074 PM C PK IV 2021,116750.0,product,0.9872340425531915,-
Ongkos Angkut TBS DIV 5,ONGKOS ANGKUT TBS DIV 5,117310.0,service,-,1.0
Ongkos Angkut TBS DIV 2,ONGKOS ANGKUT TBS DIV 2,118730.0,service,-,1.0
PENJUALAN CPO 125CPOKSPTNX2021,PENJUALAN CPO 125 CPO KSP TN X 2021,119290.0,product,0.9872340425531915,-
Palm Kernel,PALM KERNEL,119520.0,product,0.9872340425531915,-
PKPalm Kernel NoKontrak 109PMCPKVII2021,PK PALM KERNEL NO KONTRAK 109 PM C PK VII 2021,119810.0,product,0.9872340425531915,-
PALM KERNEL,PALM KERNEL,119968.0,product,0.9872340425531915,-
CRUDE PALM OIL KONTRAK NO 267SJMSKJBCPOXII2021,CRUDE PALM OIL KONTRAK NO 267 SJMS KJB CPO XII 2021,120000.0,product,0.9872340425531915,-
Crude Palm Oil  Pelunasan Surat Perjanjian JualBeli No0141POMKPRCPOIV2021 Tanggal 15 April 2021 PO No 9100075199,CRUDE PALM OIL  PELUNASAN SURAT PERJANJIAN JUAL BELI NO 0141 POM KPR CPO IV 2021 TANGGAL 15 APRIL 2021 PO NO 9100075199,120000.0,product,0.9872340425531915,-
Crude Palm Oil DP 95 Surat Perjanjian JualBeli No0085POMKPRCPOIII2021 Tanggal 04 Maret 2021 PO No 9100073713,CRUDE PALM OIL DP 95 SURAT PERJANJIAN JUAL BELI NO 0085 POM KPR CPO III 2021 TANGGAL 04 MARET 2021 PO NO 9100073713,120000.0,product,0.9872340425531915,-
Crude Palm Oil DP 95 Surat Perjanjian JualBeli No0091POMKPRCPOIII2021 Tanggal 09 Maret 2021 PO No 9100073855,CRUDE PALM OIL DP 95 SURAT PERJANJIAN JUAL BELI NO 0091 POM KPR CPO III 2021 TANGGAL 09 MARET 2021 PO NO 9100073855,120000.0,product,0.9872340425531915,-
Crude Palm Oil DP 95 Surat Perjanjian JualBeli No0108POMKPRCPOIII2021 Tanggal 23 Maret 2021 PO No 9100074372,CRUDE PALM OIL DP 95 SURAT PERJANJIAN JUAL BELI NO 0108 POM KPR CPO III 2021 TANGGAL 23 MARET 2021 PO NO 9100074372,120000.0,product,0.9872340425531915,-
Crude Palm Oil DP 95 Surat Perjanjian JualBeli No0354POMKPRCPOIX2021 Tanggal 09 September 2021 PO No 9100080215,CRUDE PALM OIL DP 95 SURAT PERJANJIAN JUAL BELI NO 0354 POM KPR CPO IX 2021 TANGGAL 09 SEPTEMBER 2021 PO NO 9100080215,120000.0,product,0.9872340425531915,-
Crude Palm Oil Pelunasan Surat Perjanjian JualBeli No0266POMKPRCPOVII2021 Tanggal 15 Juli 2021 PO No 9100078153,CRUDE PALM OIL PELUNASAN SURAT PERJANJIAN JUAL BELI NO 0266 POM KPR CPO VII 2021 TANGGAL 15 JULI 2021 PO NO 9100078153,120000.0,product,0.9872340425531915,-
Crude Palm Oil Pelunasan Surat Perjanjian JualBeli No0299POMKPRCPOVIII2021 Tanggal 05 Agustus 2021 PO No 9100078995,CRUDE PALM OIL PELUNASAN SURAT PERJANJIAN JUAL BELI NO 0299 POM KPR CPO VIII 2021 TANGGAL 05 AGUSTUS 2021 PO NO 9100078995,120000.0,product,0.9872340425531915,-
Crude Palm Oil Pelunasan Surat Perjanjian JualBeli No0308POMKPRCPOVIII2021 Tanggal 12 Agustus 2021 PO No 9100079226,CRUDE PALM OIL PELUNASAN SURAT PERJANJIAN JUAL BELI NO 0308 POM KPR CPO VIII 2021 TANGGAL 12 AGUSTUS 2021 PO NO 9100079226,120000.0,product,0.9872340425531915,-
Crude Palm Oil Pelunasan Surat Perjanjian JualBeli No0328POMKPRCPOVIII2021 Tanggal 24 Agustus 2021 PO No 9100079603,CRUDE PALM OIL PELUNASAN SURAT PERJANJIAN JUAL BELI NO 0328 POM KPR CPO VIII 2021 TANGGAL 24 AGUSTUS 2021 PO NO 9100079603,120000.0,product,0.9872340425531915,-
Crude Palm Oil Pelunasan Surat Perjanjian JualBeli No0350POMKPRCPOIX2021 Tanggal 07 September 2021 PO No 9100080115,CRUDE PALM OIL PELUNASAN SURAT PERJANJIAN JUAL BELI NO 0350 POM KPR CPO IX 2021 TANGGAL 07 SEPTEMBER 2021 PO NO 9100080115,120000.0,product,0.9872340425531915,-
Palm Kernel  Surat Perjanjian JualBeli No0054POMKPRPKII2021 Tanggal 10 Februari 2021 PO No 9100072945,PALM KERNEL  SURAT PERJANJIAN JUAL BELI NO 0054 POM KPR PK II 2021 TANGGAL 10 FEBRUARI 2021 PO NO 9100072945,120000.0,product,0.9872340425531915,-
Palm Kernel DP 98 Surat Perjanjian JualBeli No0381POMKPRPKIX2021 Tanggal 29 September 2021 PO No 9100080927,PALM KERNEL DP 98 SURAT PERJANJIAN JUAL BELI NO 0381 POM KPR PK IX 2021 TANGGAL 29 SEPTEMBER 2021 PO NO 9100080927,120000.0,product,0.9872340425531915,-
Palm Kernel DP 98 Surat Perjanjian JualBeli No0467POMKPRPKXII2021 Tanggal 01 Desember 2021 PO No 9100083389,PALM KERNEL DP 98 SURAT PERJANJIAN JUAL BELI NO 0467 POM KPR PK XII 2021 TANGGAL 01 DESEMBER 2021 PO NO 9100083389,120000.0,product,0.9872340425531915,-
